	OG	TSG
PBRM1_ENST00000356770	0.06600683024870217	0.9339931697512979
CNTLN	0.07326479330666948	0.9267352066933305
JMJD1C	0.08035467819827853	0.9196453218017214
ZNF318	0.08035467819827853	0.9196453218017214
KDM6A_ENST00000382899	0.08492208872823519	0.9150779112717649
KDM6A_ENST00000377967	0.08492208872823519	0.9150779112717649
NOTCH2	0.08832771896382496	0.911672281036175
PDS5B	0.09058678019239426	0.9094132198076057
CRSP3	0.09058678019239426	0.9094132198076057
GON4L_ENST00000368331	0.090749700400218	0.9092502995997819
MLL2_ENST00000301067	0.09283704958276959	0.9071629504172304
CTNND1	0.09419538322242729	0.9058046167775727
NF2_ENST00000403999	0.09528049289187432	0.9047195071081257
STAG2_ENST00000218089	0.09550977813487548	0.9044902218651245
MLL3_ENST00000355193	0.09785715027459505	0.9021428497254048
CSPP1	0.09865468401096185	0.9013453159890382
ARID1A	0.09876179589793717	0.9012382041020628
NF1_ENST00000358273	0.09899287313137702	0.9010071268686228
SETD2_ENST00000409792	0.09928478297330881	0.9007152170266911
MBD6	0.09950529049245249	0.9004947095075474
KMT2A	0.10006270557629202	0.899937294423708
DMXL2	0.10092197382141395	0.8990780261785859
GOLGA2	0.10189576341368203	0.8981042365863179
LARP4B	0.10196342523559362	0.8980365747644062
ZNF608	0.10252323569181129	0.8974767643081887
SACS_ENST00000382298	0.10374649375105652	0.8962535062489433
SACS	0.10374649375105652	0.8962535062489433
CASP8AP2	0.10389056486190591	0.8961094351380939
LTBP2	0.10463516107746738	0.8953648389225327
ZNF318_ENST00000318149	0.10480525394580709	0.895194746054193
SAMD9	0.10483927504473038	0.8951607249552697
SPAG1	0.10598242447571328	0.8940175755242867
ZNF543	0.1081939126206836	0.8918060873793164
ASXL2_ENST00000435504	0.10882438492922265	0.8911756150707772
MLL_ENST00000534358	0.10946211120211272	0.8905378887978871
CACNA1H_ENST00000358590	0.10956669048643153	0.8904333095135684
CACNA1H	0.10956669048643153	0.8904333095135684
PBRM1_ENST00000296302	0.10964137458367759	0.8903586254163225
HSPG2	0.11040716717374367	0.8895928328262562
RIN2	0.11043873250603882	0.8895612674939611
MED23	0.11052404716591627	0.8894759528340839
TRIP12	0.1105480659584305	0.8894519340415694
JMJD1C_ENST00000399262	0.11087683130016493	0.8891231686998351
DOCK8_ENST00000453981	0.11123790677913561	0.8887620932208644
ABCB4_ENST00000265723	0.1112754470965314	0.8887245529034686
NCOR1_ENST00000395851	0.1118228009113427	0.8881771990886572
KMT2D	0.11295322858449075	0.8870467714155091
HCFC2	0.11310201997047185	0.8868979800295281
ASXL2	0.11343267986009822	0.8865673201399017
DNAH17	0.11344936904047133	0.8865506309595287
RASA1	0.11390170371533022	0.8860982962846699
SPINK5_ENST00000359874	0.11395868841221692	0.8860413115877829
CR1_ENST00000367049	0.11396678977571155	0.8860332102242887
PTCH1_ENST00000430669	0.1147054248923404	0.8852945751076594
ZC3H13_ENST00000242848	0.1147435786472836	0.8852564213527163
GIGYF1	0.1150075132183467	0.8849924867816533
KANK3	0.11518116499964105	0.884818835000359
MLL4	0.11528466806648754	0.8847153319335124
GIGYF2	0.1153134812981668	0.8846865187018331
BCORL1	0.1156224596030648	0.8843775403969351
ROBO2	0.11567655985256302	0.8843234401474369
ROBO2_ENST00000487694	0.11567655985256302	0.8843234401474369
NUP210	0.1157617592130952	0.8842382407869047
IGSF3	0.1161113938100911	0.8838886061899088
ZNRF3	0.1165219247113568	0.8834780752886431
RNF111	0.11682519640332764	0.8831748035966723
MGA	0.11684921519584188	0.883150784804158
FNDC7_ENST00000271311	0.11723081987233312	0.8827691801276669
DST_ENST00000244364	0.11755146238685311	0.8824485376131468
NTRK2_ENST00000395882	0.11782473124026627	0.8821752687597337
CRY1	0.11782473124026627	0.8821752687597337
IMPDH1	0.11782473124026627	0.8821752687597337
IGSF3_ENST00000369483	0.11783950440916945	0.8821604955908304
KDM6A	0.1180661135819596	0.8819338864180405
PCSK5_ENST00000424854	0.1181682858022572	0.8818317141977426
IFI16	0.11844694683685149	0.8815530531631486
ARHGAP5	0.1185260910898539	0.881473908910146
IWS1	0.11905733926047049	0.8809426607395295
EGFL4	0.11913928577400366	0.8808607142259962
LMO7_ENST00000357063	0.11947444219063456	0.8805255578093654
BCORL1_ENST00000303743	0.11986490596590708	0.880135094034093
ASXL1_ENST00000306058	0.12042593663861058	0.8795740633613894
ARID1B_ENST00000346085	0.12069079977850004	0.8793092002214998
KIAA0232	0.12083253806640805	0.8791674619335919
NOBOX_ENST00000467773	0.12114003998033895	0.878859960019661
MAP3K1_ENST00000399503	0.12129777203944903	0.8787022279605509
NF1	0.1217453361855642	0.8782546638144356
FAM124B_ENST00000409685	0.12205244236293969	0.8779475576370604
SIN3A	0.12205327418839355	0.8779467258116064
RLTPR_ENST00000334583	0.12325419797213134	0.8767458020278687
STAU2_ENST00000521210	0.12375740104298581	0.8762425989570142
CLIP1_ENST00000540338	0.12379329511866463	0.8762067048813355
SLFN12L	0.12409895174046501	0.875901048259535
SLFN12L_ENST00000449046	0.12409895174046501	0.875901048259535
VPS13B	0.12503733113048582	0.8749626688695141
KIAA2018	0.12504816845253555	0.8749518315474644
PTCH1_ENST00000331920	0.12514538780860276	0.8748546121913973
ANK2	0.12516193752394766	0.8748380624760524
SETX	0.12544993695783818	0.8745500630421618
ZAN_ENST00000542585	0.1257153497166634	0.8742846502833366
MLLT4	0.1260025614358638	0.8739974385641363
NUMA1	0.12603548339372933	0.8739645166062707
MRC2	0.12641596342049546	0.8735840365795047
AHNAK	0.12648003381542455	0.8735199661845753
SCN9A_ENST00000375387	0.12667688443994346	0.8733231155600565
PKD1L1	0.12681006717621454	0.8731899328237853
MAMDC4	0.1269834829363314	0.8730165170636687
PPP6R2	0.12720879040512897	0.872791209594871
ZNF227	0.12722413686608697	0.8727758631339129
ZNF256_ENST00000282308	0.12722413686608697	0.8727758631339129
ZNF256	0.12722413686608697	0.8727758631339129
FAM48A	0.12722413686608697	0.8727758631339129
TNC	0.12763922629153238	0.8723607737084674
ZC3H11A	0.1277112463794025	0.8722887536205975
RAI1_ENST00000261641	0.12778265720942822	0.8722173427905718
CTNND1_ENST00000399050	0.12814357788490768	0.8718564221150923
GRLF1_ENST00000317082	0.12833925845850688	0.8716607415414931
