	OG	TSG
ANKRD26_ENST00000376070	0.0	1.0
DOCK4	0.008108108108108109	0.991891891891892
STK31	0.008108108108108109	0.991891891891892
TRIP12	0.008108108108108109	0.991891891891892
MYO1B_ENST00000392318	0.008108108108108109	0.991891891891892
LIFR	0.008108108108108109	0.991891891891892
ABCC2	0.008108108108108109	0.991891891891892
SULF1	0.008108108108108109	0.991891891891892
HLCS	0.008108108108108109	0.991891891891892
SHROOM3	0.008108108108108109	0.991891891891892
QSER1	0.008108108108108109	0.991891891891892
BBX	0.008108108108108109	0.991891891891892
TNC	0.008108108108108109	0.991891891891892
NCOR1_ENST00000395851	0.008108108108108109	0.991891891891892
DSG3	0.008108108108108109	0.991891891891892
ASXL2	0.008108108108108109	0.991891891891892
EDC4	0.008108108108108109	0.991891891891892
GON4L_ENST00000437809	0.008108108108108109	0.991891891891892
MYOCD	0.008108108108108109	0.991891891891892
IQGAP2	0.008108108108108109	0.991891891891892
MYO5C	0.008108108108108109	0.991891891891892
USP9X_ENST00000324545	0.008108108108108109	0.991891891891892
IQCE	0.008108108108108109	0.991891891891892
PASD1_ENST00000370357	0.008108108108108109	0.991891891891892
TRANK1_ENST00000429976	0.008108108108108109	0.991891891891892
PTCH1_ENST00000430669	0.008108108108108109	0.991891891891892
FHOD1	0.008108108108108109	0.991891891891892
MDGA2_ENST00000399232	0.008108108108108109	0.991891891891892
LIFR_ENST00000263409	0.008108108108108109	0.991891891891892
ARID1A	0.008108108108108109	0.991891891891892
DOCK4_ENST00000437633	0.008108108108108109	0.991891891891892
FRYL	0.008108108108108109	0.991891891891892
ASXL2_ENST00000435504	0.008108108108108109	0.991891891891892
PPP2R3A	0.008108108108108109	0.991891891891892
BZRAP1_ENST00000355701	0.008108108108108109	0.991891891891892
NUP210L	0.008108108108108109	0.991891891891892
POLQ	0.008108108108108109	0.991891891891892
RBM46	0.008108108108108109	0.991891891891892
C6	0.008108108108108109	0.991891891891892
GRIK2_ENST00000369138	0.008108108108108109	0.991891891891892
