	OG	TSG
REPIN1	0.23251601299998975	0.7674839870000102
SIX3	0.25399783965423023	0.7460021603457697
FLT3LG	0.2605156034995803	0.7394843965004199
PTPN14	0.2680463709441408	0.731953629055859
CTSA	0.2710103561232684	0.7289896438767315
DTX2	0.27912919291100846	0.7208708070889914
NCOR2_ENST00000405201	0.28329115706007035	0.7167088429399298
ACCN1	0.28329115706007035	0.7167088429399298
DND1	0.28411311065729505	0.7158868893427048
Q13209_HUMAN	0.2856984666134779	0.7143015333865221
TCF3	0.28586778887374237	0.7141322111262575
TMEFF2_ENST00000409056	0.28748109802504485	0.7125189019749552
CHIA	0.2907743804182649	0.7092256195817349
TCAP	0.29149967906169577	0.7085003209383042
GHDC	0.29149967906169577	0.7085003209383042
ASB10_ENST00000422024	0.2933010842380722	0.7066989157619277
RECQL	0.2935565120797069	0.7064434879202929
P2RXL1	0.2935565120797069	0.7064434879202929
PVRL3_ENST00000493615	0.2969099252957534	0.7030900747042466
LCN8	0.29874496005481876	0.7012550399451811
FPGT	0.29974699790338843	0.7002530020966115
ZNF880	0.29974699790338843	0.7002530020966115
TRIM17_ENST00000456946	0.30075341866124644	0.6992465813387534
PLSCR3	0.3023931514686347	0.6976068485313651
SCTR	0.30252912956483047	0.6974708704351694
OPN1LW	0.30264641157440403	0.6973535884255958
RABGAP1L	0.3034918290821534	0.6965081709178464
KCNAB1	0.3035679836166657	0.6964320163833342
C8orf42	0.3039892846547496	0.6960107153452504
KCNK16_ENST00000437525	0.30456748386654076	0.6954325161334591
CLDN10	0.30456748386654076	0.6954325161334591
ETS1	0.30456748386654076	0.6954325161334591
KCNK16	0.30456748386654076	0.6954325161334591
ENAH	0.30529278250997166	0.6947072174900283
ZC3H18	0.3055482103516064	0.6944517896483936
CSNK1G1_ENST00000303052	0.3067122040635494	0.6932877959364505
BACE2	0.30723658678234567	0.6927634132176542
GPR161_ENST00000537209	0.3073496155279828	0.6926503844720171
DCUN1D3	0.3073496155279828	0.6926503844720171
GPR161	0.3073496155279828	0.6926503844720171
PEX14	0.3073496155279828	0.6926503844720171
RABGGTB	0.3081390566503327	0.6918609433496672
THUMPD2	0.30890762587726056	0.6910923741227393
CNOT4_ENST00000262563	0.30890762587726056	0.6910923741227393
LHX6_ENST00000394319	0.3091702534473337	0.6908297465526663
KDM2B	0.3091702534473337	0.6908297465526663
TMEM132A	0.3091702534473337	0.6908297465526663
TMEM132A_ENST00000005286	0.3091702534473337	0.6908297465526663
REPIN1_ENST00000489432	0.3091702534473337	0.6908297465526663
CNKSR1	0.3091702534473337	0.6908297465526663
PITPNM2	0.3100114425092291	0.6899885574907709
ICOSLG	0.310113268473124	0.689886731526876
CASP10_ENST00000272879	0.310113268473124	0.689886731526876
EBAG9	0.3103686963147587	0.6896313036852413
PIGT	0.3103686963147587	0.6896313036852413
ALDH2	0.3103686963147587	0.6896313036852413
SLAIN1_ENST00000488699	0.3103686963147587	0.6896313036852413
BEND7_ENST00000378605	0.3103686963147587	0.6896313036852413
LIMK1_ENST00000538333	0.3103686963147587	0.6896313036852413
PIGT_ENST00000279036	0.3103686963147587	0.6896313036852413
INO80E	0.3103686963147587	0.6896313036852413
USP45_ENST00000369231	0.31152155630082706	0.6884784436991729
RIN3	0.3116190290595276	0.6883809709404723
EP400	0.3117245318636811	0.688275468136319
EP400_ENST00000333577	0.3117245318636811	0.688275468136319
GMPR	0.3118105463553217	0.6881894536446784
AMN	0.3118320804285799	0.68816791957142
TBX1	0.3118320804285799	0.68816791957142
MAPK8IP3	0.3118320804285799	0.68816791957142
SLIT1_ENST00000314867	0.3118455239991923	0.6881544760008077
TMC4	0.31187445690116233	0.6881255430988376
COL18A1_ENST00000359759	0.31187445690116233	0.6881255430988376
COL18A1	0.31187445690116233	0.6881255430988376
KLK3_ENST00000360617	0.31253806350309465	0.6874619364969052
C10orf113_ENST00000534331	0.31253806350309465	0.6874619364969052
TNK2	0.313534643370074	0.6864653566299259
FAH	0.313990739410486	0.6860092605895138
ZC3H10	0.313990739410486	0.6860092605895138
OLR1	0.313990739410486	0.6860092605895138
SLC37A3_ENST00000340308	0.313990739410486	0.6860092605895138
AMBP	0.313990739410486	0.6860092605895138
ENO3	0.313990739410486	0.6860092605895138
UBAC1	0.313990739410486	0.6860092605895138
C19orf57	0.313990739410486	0.6860092605895138
SHARPIN	0.313990739410486	0.6860092605895138
SUN1_ENST00000457378	0.3142331056011281	0.685766894398872
ENSG00000187600_ENST00000434431	0.31499178401931793	0.6850082159806822
RBP4_ENST00000371469	0.31501510430125895	0.684984895698741
MSL2	0.3152746336896449	0.684725366310355
SUOX	0.3155300615312797	0.6844699384687203
DNAJC1	0.3155300615312797	0.6844699384687203
IQCJ-SCHIP1	0.3155300615312797	0.6844699384687203
EMILIN3	0.315998204777176	0.6840017952228241
KIAA1609	0.3162895899851987	0.6837104100148013
NMU	0.3162895899851987	0.6837104100148013
SCYL1_ENST00000270176	0.3165963490832251	0.6834036509167747
ZNF131	0.3165963490832251	0.6834036509167747
CNOT8	0.3165963490832251	0.6834036509167747
SPAG9_ENST00000262013	0.3165963490832251	0.6834036509167747
INO80B	0.31663103231847406	0.683368967681526
MCF2L_ENST00000375604	0.3166525663917323	0.6833474336082677
SEPT3	0.3166525663917323	0.6833474336082677
MCF2L_ENST00000375601	0.3166525663917323	0.6833474336082677
C7orf26	0.3166525663917323	0.6833474336082677
SEPT3_ENST00000396426	0.3166525663917323	0.6833474336082677
MCF2L_ENST00000375608	0.3166525663917323	0.6833474336082677
WLS_ENST00000354777	0.3166949428643147	0.6833050571356852
MOG	0.3169636642900205	0.6830363357099793
TNPO2	0.31769444311418976	0.6823055568858102
MAP1S	0.31784436815167105	0.682155631848329
RRBP1_ENST00000377813	0.31784436815167105	0.682155631848329
SP8	0.3181367929048776	0.6818632070951224
CAMKK2_ENST00000392474	0.3181367929048776	0.6818632070951224
SP8_ENST00000418710	0.3181367929048776	0.6818632070951224
GLIPR1L2_ENST00000550916	0.3189812141495784	0.6810187858504215
ZNF814	0.3191817249842924	0.6808182750157076
SYT15	0.3191817249842924	0.6808182750157076
ITGA2B	0.3192581760644714	0.6807418239355286
FGD4_ENST00000266482	0.3193413137998823	0.6806586862001176
PTPN21	0.3193413137998823	0.6806586862001176
SASH1	0.3193413137998823	0.6806586862001176
C17orf63	0.3193600020283663	0.6806399979716337
NDUFV1	0.3193600020283663	0.6806399979716337
TNK2_ENST00000333602	0.3193600020283663	0.6806399979716337
KIAA1967	0.3193600020283663	0.6806399979716337
TREM2_ENST00000373122	0.31983559026441133	0.6801644097355887
FAM92B	0.3199802320379097	0.6800197679620903
PLEC_ENST00000345136	0.31999329368890234	0.6800067063110975
NUBP2	0.31999329368890234	0.6800067063110975
ACSS1_ENST00000537502	0.31999329368890234	0.6800067063110975
NPC1	0.31999329368890234	0.6800067063110975
ZNF383	0.3200637258542726	0.6799362741457272
VAV3_ENST00000415432	0.3203401530874858	0.679659846912514
SRPK3	0.32035054749443204	0.6796494525055679
MEGF8	0.32035054749443204	0.6796494525055679
PDE4D_ENST00000340635	0.32050530751182527	0.6794946924881746
